ZINC000499168801 NS(=O)(=O)c1ccc(N2CCOCC2)c(C(=O)Nc2ccc(OCC(=O)O)cc2)c1
ZINC000499168801 NS(=O)(=O)c1ccc(N2CCOCC2)c(C(=O)Nc2ccc(OCC(=O)O)cc2)c1
ZINC000499168907 O=C(O)COc1ccc(NC(=O)CSCc2nc(O)c3c4c(sc3n2)CCC4)cc1
ZINC000499170633 CC(=O)Nc1ccc(S(=O)(=O)N[C@H](C)C(=O)Nc2ccc(OCC(=O)O)cc2)cc1
ZINC000499178705 Cc1ccc(S(=O)(=O)N[C@@H](C(=O)Nc2ccc(OCC(=O)O)cc2)C(C)C)cc1
ZINC000499192193 CC(=O)NC1(c2noc(CCC(=O)Nc3ccc(OCC(=O)O)cc3)n2)CCCCCC1
ZINC000512574438 COc1cc(C(=O)O)c(NS(=O)(=O)c2ccc(OCC(=O)O)cc2)c(OC)c1OC
ZINC000514623393 CC(C)Oc1ccc(NS(=O)(=O)CC(=O)Nc2ccc(OCC(=O)O)cc2)cc1
ZINC000540923869 CSCC[C@H](NC(=O)c1ccccc1Cl)C(=O)Nc1ccc(OCC(=O)O)cc1
ZINC000540923869 CSCC[C@H](NC(=O)c1ccccc1Cl)C(=O)Nc1ccc(OCC(=O)O)cc1
ZINC000540924248 CSCC[C@H](NS(=O)(=O)c1ccccc1)C(=O)Nc1ccc(OCC(=O)O)cc1
ZINC000540924249 CSCC[C@@H](NS(=O)(=O)c1ccccc1)C(=O)Nc1ccc(OCC(=O)O)cc1
ZINC000542782430 O=C(O)COc1ccc(NC(=O)CCc2ccc(S(=O)(=O)NC3CC3)cc2)cc1
ZINC000543711021 Cc1sc2nc(CS[C@@H](C)C(=O)Nc3ccc(OCC(=O)O)cc3)nc(O)c2c1C
ZINC000566947584 NC(=O)c1ccc(OCC(F)F)c(NS(=O)(=O)c2ccc(OCC(=O)O)cc2)c1
ZINC000605652711 CC[C@@H](CO)NC(=O)c1ccc(NS(=O)(=O)c2ccc(OCC(=O)O)cc2)cc1
ZINC000621591879 CCN(CC)S(=O)(=O)c1cccc(C(=O)NCC(=O)Nc2ccc(OCC(=O)O)cc2)c1
ZINC000685785177 CN(C)CCCOc1ccc(NC(=O)C(=O)O)cc1
ZINC000731425211 COc1ccccc1NC(=O)C1=C(C)N(C)C(=S)N[C@@H]1c1ccc(OCC(=O)O)cc1
ZINC000731426292 CC1=C(C(=O)Nc2cccc(C)c2C)[C@H](c2ccc(OCC(=O)O)cc2)NC(=S)N1
ZINC000731427164 COC(=O)C1=C(C(=O)c2ccncc2)[C@H](c2ccc(OCC(=O)O)cc2)NC(=S)N1
ZINC000731435303 CC1=C(C(=O)N(C)C)[C@H](c2ccc(OCC(=O)O)cc2)NC(=O)N1CCCCC(=O)O
ZINC000746374194 C[C@@H](NS(=O)(=O)c1cccc(C(=O)Nc2ccc(OCC(=O)O)cc2)c1)c1ccccc1
ZINC000810541356 COCC(=O)Nc1ccc(NC(=O)C(=O)O)cc1
ZINC000915044915 O=C(O)COc1ccc(S(=O)(=O)NNC(=O)c2cc3c(s2)CCCCC3)cc1
ZINC000915184889 O=C(O)COc1ccc(S(=O)(=O)N[C@@H](CC(=O)O)c2cccc(Br)c2)cc1
ZINC000915185829 O=C(O)COc1ccc(S(=O)(=O)NNC(=O)CCCOc2ccc(Cl)cc2Cl)cc1
ZINC000915187049 O=C(O)COc1ccc(S(=O)(=O)NNC(=O)c2ccc(Cl)cc2Cl)cc1
ZINC000917753359 O=C(O)COc1ccc(S(=O)(=O)NNC(=O)c2ccc(F)cc2Br)cc1
ZINC000917903744 C[C@H](NS(=O)(=O)c1ccc(OCC(=O)O)cc1)c1ccc(NC(=O)NC2CC2)cc1
ZINC000917928803 O=C(O)COc1ccc(S(=O)(=O)NCCC(=O)Nc2ccc(Br)cc2)cc1
ZINC001604223334 C[C@H](Cc1ccc(NC(=O)C(=O)O)cc1)C(=O)O
ZINC001608730942 O=C(O)CCOc1ccc(NC(=O)C(=O)O)cc1
ZINC000032586568 COc1cc(C(=O)NNS(=O)(=O)c2ccc(OCC(=O)O)cc2)cc(OC)c1OC
ZINC000032586694 Cc1cc(C(=O)NNS(=O)(=O)c2ccc(OCC(=O)O)cc2)c(C)n1-c1ccccc1
ZINC000032589060 O=C(O)COc1ccc(S(=O)(=O)Nc2ccccc2C(=O)NCC(F)(F)F)cc1
ZINC000032594896 CC(C)NS(=O)(=O)c1ccc(NNS(=O)(=O)c2ccc(OCC(=O)O)cc2)nc1
ZINC000032597038 COc1cc(NS(=O)(=O)c2ccc(OCC(=O)O)cc2)ccc1NC(=O)c1cccnc1
ZINC000060274773 O=C(O)COc1ccc(S(=O)(=O)Nc2ccc(NC(=O)N3CCCCCC3)cc2)cc1
ZINC000062930566 NS(=O)(=O)c1cc(NS(=O)(=O)c2ccc(OCC(=O)O)cc2)ccc1Cl
ZINC000290395950 CCN(CC)CCOc1ccc(NC(=O)C(=O)O)cc1
ZINC000354986158 CN(C)C[C@@H](O)COc1ccc(NC(=O)C(=O)O)cc1
ZINC000409878079 CC(C)(C)NS(=O)(=O)Cc1cccc(NS(=O)(=O)c2ccc(OCC(=O)O)cc2)c1
ZINC000432003396 CCCn1c(=O)nc(O)c2c(C(=O)Nc3ccc(OCC(=O)O)cc3)cc(C(C)C)nc21
ZINC000486315315 O=C(O)COc1ccc(CCNC(=O)CNC(=O)Cc2cccc3ccccc23)cc1
ZINC000486330437 CC(=O)N[C@@H](CC(=O)NCCc1ccc(OCC(=O)O)cc1)c1ccc(Cl)cc1
ZINC000486336426 CC[C@H](C)NS(=O)(=O)c1ccc(C(=O)NCCc2ccc(OCC(=O)O)cc2)cc1
ZINC000486345523 C[C@H](NS(=O)(=O)c1ccc(Cl)cc1)C(=O)NCCc1ccc(OCC(=O)O)cc1
ZINC000499168907 O=C(O)COc1ccc(NC(=O)CSCc2nc(O)c3c4c(sc3n2)CCC4)cc1
ZINC000499170636 CC(=O)Nc1ccc(S(=O)(=O)N[C@@H](C)C(=O)Nc2ccc(OCC(=O)O)cc2)cc1
ZINC000499178658 Cc1ccc(NS(=O)(=O)c2ccc(C(=O)Nc3ccc(OCC(=O)O)cc3)cc2)cc1
ZINC000499178705 Cc1ccc(S(=O)(=O)N[C@@H](C(=O)Nc2ccc(OCC(=O)O)cc2)C(C)C)cc1
ZINC000499179087 CC(C)[C@H](NC(=O)c1ccc([N+](=O)[O-])cc1Cl)C(=O)Nc1ccc(OCC(=O)O)cc1
ZINC000499185915 O=C(O)COc1ccc(NC(=O)[C@@H](Cc2ccccc2)NC(=O)c2ccccc2)cc1
ZINC000508327617 O=C(O)COc1ccc(S(=O)(=O)Nc2ccccc2C(=O)NCCc2ccccc2)cc1
ZINC000515618910 O=C(O)COc1ccc(S(=O)(=O)Nc2cccc(NS(=O)(=O)c3ccccc3)c2)cc1
ZINC000518842577 CCCS(=O)(=O)Nc1cccc(NS(=O)(=O)c2ccc(OCC(=O)O)cc2)c1C
ZINC000521014408 CCCCNc1ccc(S(=O)(=O)N(C)C)cc1NS(=O)(=O)c1ccc(OCC(=O)O)cc1
ZINC000525369174 O=C(O)COc1ccc(S(=O)(=O)Nc2cc(S(=O)(=O)NC3CC3)ccc2O)cc1
ZINC000540923869 CSCC[C@H](NC(=O)c1ccccc1Cl)C(=O)Nc1ccc(OCC(=O)O)cc1
ZINC000571790061 CNS(=O)(=O)c1ccc(CNS(=O)(=O)c2ccc(OCC(=O)O)cc2)s1
ZINC000604497661 CSCC[C@H](NC(=O)c1ccccc1Br)C(=O)Nc1ccc(OCC(=O)O)cc1
ZINC000604497661 CSCC[C@H](NC(=O)c1ccccc1Br)C(=O)Nc1ccc(OCC(=O)O)cc1
ZINC000614851556 CCCNC(=O)c1ccc(Cl)cc1NS(=O)(=O)c1ccc(OCC(=O)O)cc1
ZINC000727361281 O=C(O)COc1ccc(S(=O)(=O)Nc2cccc(CC[C@H](O)c3ccccc3)c2)cc1
ZINC000728853576 O=C(O)COc1ccc(S(=O)(=O)NNC(=O)c2ccc(Br)cc2Cl)cc1
ZINC000731421740 COC(=O)C1=C(C)N(c2ccc(C(=O)O)cc2)C(=O)N[C@@H]1c1ccc(OCC(=O)O)cc1
ZINC000731425947 COc1cccc(NC(=O)C2=C(C)N(C)C(=S)N[C@@H]2c2ccc(OCC(=O)O)cc2)c1
ZINC000731426820 COc1cccc(NC(=O)C2=C(C)NC(=S)N[C@H]2c2ccc(OCC(=O)O)cc2)c1
ZINC000731427403 CC1=C(C(=O)Nc2ccccc2C(F)(F)F)[C@@H](c2ccc(OCC(=O)O)cc2)NC(=O)N1
ZINC000731427403 CC1=C(C(=O)Nc2ccccc2C(F)(F)F)[C@@H](c2ccc(OCC(=O)O)cc2)NC(=O)N1
ZINC000731427800 COC(=O)C1=C(C(=O)c2ccccc2F)[C@H](c2ccc(OCC(=O)O)cc2)NC(=S)N1
ZINC000740812975 CCCCS(=O)(=O)Nc1ccc(NS(=O)(=O)c2ccc(OCC(=O)O)cc2)cc1
ZINC000773263812 C[C@@H](Oc1cccc(Cl)c1)C(=O)NNS(=O)(=O)c1ccc(OCC(=O)O)cc1
ZINC000773263812 C[C@@H](Oc1cccc(Cl)c1)C(=O)NNS(=O)(=O)c1ccc(OCC(=O)O)cc1
ZINC000779437394 Cc1cc(C(=O)Nc2ccc(OCC(=O)O)cc2)ccc1NS(=O)(=O)C(F)(F)F
ZINC000808123555 Cc1c(NS(=O)(=O)c2ccc(OCC(=O)O)cc2)cccc1N1C(=O)N[C@@H](C)C1=O
ZINC000808123555 Cc1c(NS(=O)(=O)c2ccc(OCC(=O)O)cc2)cccc1N1C(=O)N[C@@H](C)C1=O
ZINC000915045025 O=C(O)COc1ccc(S(=O)(=O)NNC(=O)c2ccc(COc3ccccc3)o2)cc1
ZINC000915184985 Cc1ccc(S(=O)(=O)N(C)CC(=O)NNS(=O)(=O)c2ccc(OCC(=O)O)cc2)cc1
ZINC000915185829 O=C(O)COc1ccc(S(=O)(=O)NNC(=O)CCCOc2ccc(Cl)cc2Cl)cc1
ZINC000915917140 O=C(O)COc1ccc(C=NNC(=O)c2cccc(S(=O)(=O)NCc3ccccc3)c2)cc1
ZINC000916255596 O=C(O)COc1ccc(C=NNc2ccc(S(=O)(=O)Nc3ccccc3)cc2[N+](=O)[O-])cc1
ZINC000917906733 CC[C@@H](C)C(=O)Nc1cccc(CNS(=O)(=O)c2ccc(OCC(=O)O)cc2)c1
ZINC000032586568 COc1cc(C(=O)NNS(=O)(=O)c2ccc(OCC(=O)O)cc2)cc(OC)c1OC
ZINC000032586568 COc1cc(C(=O)NNS(=O)(=O)c2ccc(OCC(=O)O)cc2)cc(OC)c1OC
ZINC000117007886 C[C@H]1CCc2sc(C(=O)NNS(=O)(=O)c3ccc(OCC(=O)O)cc3)cc2C1
ZINC000431510183 CCCS(=O)(=O)Nc1ccccc1C(=O)NCCc1ccc(OCC(=O)O)cc1
ZINC000431514152 Cc1cc(C)c(S(=O)(=O)NCCC(=O)NCCc2ccc(OCC(=O)O)cc2)c(C)c1
ZINC000431998750 O=C(O)COc1ccc(NC(=O)CNC(=O)c2sc3ccccc3c2Cl)cc1
ZINC000486342561 O=C(O)COc1ccc(CCNC(=O)c2cccc(NC(=O)c3ccc(F)cc3)c2)cc1
ZINC000486357327 O=C(O)COc1ccc(CCNC(=O)c2ccc(CNC(=O)C3CCCC3)cc2)cc1
ZINC000494662033 O=C(O)COc1ccc(S(=O)(=O)Nc2ccccc2NS(=O)(=O)c2ccccc2)cc1
ZINC000500345949 NC(=O)C1CCN(c2ccccc2NS(=O)(=O)c2ccc(OCC(=O)O)cc2)CC1
ZINC000515854672 O=C(O)COc1ccc(S(=O)(=O)Nc2cccc(S(=O)(=O)Nc3ccccc3)c2)cc1
ZINC000540924248 CSCC[C@H](NS(=O)(=O)c1ccccc1)C(=O)Nc1ccc(OCC(=O)O)cc1
ZINC000568423928 CNS(=O)(=O)c1ccc([C@@H](C)NS(=O)(=O)c2ccc(OCC(=O)O)cc2)cc1
ZINC000572065489 CN(CC(N)=O)C(=O)c1cccc(NS(=O)(=O)c2ccc(OCC(=O)O)cc2)c1
ZINC000604497662 CSCC[C@@H](NC(=O)c1ccccc1Br)C(=O)Nc1ccc(OCC(=O)O)cc1
ZINC000606828552 O=C(O)COc1ccc(S(=O)(=O)Nc2ccc(C[C@@H]3CC(=O)NC3=O)cc2)cc1
ZINC000614835916 O=C(O)COc1ccc(S(=O)(=O)Nc2ccccc2C(=O)N2CCC[C@H](O)C2)cc1
ZINC000731420651 CCN1C(=S)N[C@H](c2ccc(OCC(=O)O)cc2)C(C(=O)Nc2ccc(F)cc2)=C1C
ZINC000731420814 CCN1C(=S)N[C@H](c2ccc(OCC(=O)O)cc2)C(C(=O)Nc2ccccc2)=C1C
ZINC000731427403 CC1=C(C(=O)Nc2ccccc2C(F)(F)F)[C@@H](c2ccc(OCC(=O)O)cc2)NC(=O)N1
ZINC000731427627 COC(=O)C1=C(C(=O)c2cccs2)[C@@H](c2ccc(OCC(=O)O)cc2)NC(=S)N1
ZINC000734749955 CC(C)(C)OC(=O)N1CCC(NC(=O)NN=Cc2ccc(OCC(=O)O)cc2)CC1
ZINC000779437394 Cc1cc(C(=O)Nc2ccc(OCC(=O)O)cc2)ccc1NS(=O)(=O)C(F)(F)F
ZINC000794612292 CC[C@@H]1NC(=O)N(c2cccc(NS(=O)(=O)c3ccc(OCC(=O)O)cc3)c2)C1=O
ZINC000814759963 CC(CCc1ccc(OCC(=O)O)cc1)=NNC(=O)c1nn(-c2ccccc2)cc1O
ZINC000814856628 CC(CCc1ccc(OCC(=O)O)cc1)=NNC(=O)Nc1ccc(S(C)(=O)=O)cc1
ZINC000814878263 CC(CCc1ccc(OCC(=O)O)cc1)=NNC(=O)c1cc(-c2ccc(F)cc2)[nH]n1
ZINC000915291926 C[C@H](NS(=O)(=O)c1ccc(OCC(=O)O)cc1)c1cccc(NC(=O)c2ccccc2)c1
ZINC000917895291 CCCCNC(=O)c1ccc(CNS(=O)(=O)c2ccc(OCC(=O)O)cc2)cc1
ZINC000917907948 O=C(O)COc1ccc(S(=O)(=O)NCc2ccc(S(=O)(=O)NC[C@H]3CCCO3)cc2)cc1
ZINC000920314471 COCCOC(=O)Nc1cccc(NS(=O)(=O)c2ccc(OCC(=O)O)cc2)c1
ZINC000915185018 CCOc1ccc(O[C@@H](C)C(=O)NNS(=O)(=O)c2ccc(OCC(=O)O)cc2)cc1
